TS,xs1,xs2,xs3,xs4,xs5,xs6,xs7,xs8,label
03/09/2022 02:18:22 PM,21.2637,62.472348,602.186084,91.047835,110.685987,348.943405,602.623956,91.110936,0
03/09/2022 02:18:23 PM,22.516191,60.675049,608.170863,92.015023,111.197547,335.035899,605.202201,91.785417,0
03/09/2022 02:18:24 PM,21.120426,60.871846,614.854494,91.590332,110.894747,337.358475,613.194152,93.036987,7
03/09/2022 02:18:25 PM,22.069828,62.371851,603.672774,92.034694,111.240155,336.057285,612.052675,92.2431,0
03/09/2022 02:18:26 PM,20.674414,60.926655,603.094167,91.954079,110.645562,336.174025,609.157011,93.425333,0
03/09/2022 02:18:27 PM,22.329326,60.845528,608.269624,92.778129,110.947921,336.315147,609.566912,91.173518,0
03/09/2022 02:18:28 PM,20.745955,61.124346,618.615457,93.523853,110.981982,350.17371,601.569215,93.446321,0
03/09/2022 02:18:29 PM,22.424305,62.335131,613.607981,91.697269,110.672951,336.64216,605.049074,91.804156,0
03/09/2022 02:18:30 PM,21.807647,60.660812,609.953566,92.437651,111.186297,330.766464,605.924073,90.739609,8
03/09/2022 02:18:31 PM,21.444746,60.586818,602.858917,92.123477,111.156706,339.700816,608.33874,91.131664,0
03/09/2022 02:18:33 PM,20.99844,60.733347,616.084111,91.789413,110.792438,348.563816,617.324796,92.771044,0
03/09/2022 02:18:34 PM,21.911575,62.425657,605.546307,91.149067,111.045099,344.238402,600.554732,92.827254,0
03/09/2022 02:18:35 PM,21.995304,60.621246,617.517489,92.131555,110.910797,340.857697,611.982892,93.292482,0
03/09/2022 02:18:36 PM,20.679238,61.784294,612.331115,91.65892,111.071414,340.689662,602.042384,91.121574,0
03/09/2022 02:18:37 PM,21.011342,61.733792,601.495402,93.089723,111.204417,342.773631,618.480001,93.345041,0
03/09/2022 02:18:38 PM,22.534084,60.674427,602.346616,92.105941,111.150434,330.550856,600.840278,92.1627,0
03/09/2022 02:18:39 PM,21.706085,60.715502,610.278246,90.998777,110.7029,335.47358,601.774172,92.699154,0
03/09/2022 02:18:40 PM,21.362632,61.81935,618.995437,93.425974,110.903471,341.826148,608.481105,91.476697,0
03/09/2022 02:18:41 PM,21.812724,61.011113,610.111049,92.025799,110.977595,349.131833,619.580108,92.679609,0
03/09/2022 02:18:42 PM,20.717308,60.705863,609.106227,91.482903,111.421229,349.910756,601.027222,93.207813,0
03/09/2022 02:18:43 PM,22.312538,62.085046,607.845098,92.366656,110.881913,335.125227,612.963057,93.30387,0
03/09/2022 02:18:44 PM,21.301243,62.452949,620.170199,93.307579,111.05029,337.662152,602.636914,91.477903,0
03/09/2022 02:18:45 PM,21.306162,61.455353,619.273497,91.82266,110.829199,335.775755,603.001007,92.052891,0
03/09/2022 02:18:46 PM,21.07461,61.018762,619.736324,92.701216,110.726266,341.552248,604.690185,91.206512,0
03/09/2022 02:18:47 PM,22.094644,62.267238,601.483235,93.294899,110.796883,342.14345,608.481775,92.477854,0
03/09/2022 02:18:48 PM,22.437436,61.112565,607.70092,91.044295,111.278857,335.194003,617.450993,90.733798,0
03/09/2022 02:18:49 PM,22.388973,61.452827,618.473764,92.883697,111.186238,337.780148,605.652544,91.370551,0
03/09/2022 02:18:50 PM,22.206611,60.64814,613.545089,91.573986,110.625376,340.7858,608.52066,92.128821,0
03/09/2022 02:18:52 PM,20.572746,61.241041,608.294892,91.501897,111.228005,335.254029,609.922474,92.786537,0
03/09/2022 02:18:53 PM,22.09499,61.885161,612.817574,92.327533,111.003605,341.066212,606.499113,93.037395,0
03/09/2022 02:18:54 PM,21.746781,61.132488,617.292171,92.101487,111.353483,331.537221,609.810299,93.439805,0
03/09/2022 02:18:55 PM,21.998013,60.890486,606.023206,92.391455,110.709784,350.351896,612.45336,91.440602,0
03/09/2022 02:18:56 PM,22.363564,60.597281,606.637177,91.147022,110.903747,346.372506,614.767294,92.118547,0
03/09/2022 02:18:57 PM,21.008688,62.48055,612.135901,91.028534,111.046533,336.551017,607.207887,91.05409,0
03/09/2022 02:18:58 PM,21.262331,62.531891,607.423332,92.394491,110.606391,342.217354,601.847799,93.220324,0
03/09/2022 02:18:59 PM,21.01803,61.33361,602.446997,91.839943,110.842529,334.891788,614.995391,92.317476,0
03/09/2022 02:19:00 PM,20.992863,61.389531,616.735245,93.377629,111.075922,348.474715,600.800903,91.120298,0
03/09/2022 02:19:01 PM,21.322326,62.10738,619.67013,92.831673,111.500959,349.669811,607.634946,92.038911,0
03/09/2022 02:19:02 PM,20.876918,60.600019,601.28113,91.157432,110.663451,340.788041,618.803788,91.22642,0
03/09/2022 02:19:03 PM,22.429819,61.032808,608.352296,92.689221,111.538151,336.533016,615.915263,93.387796,0
03/09/2022 02:19:04 PM,21.971639,61.88927,616.867866,92.306825,111.062248,343.608288,612.458626,90.593573,0
03/09/2022 02:19:05 PM,21.954225,61.195087,609.386886,91.814714,110.643415,337.049846,618.754115,90.96533,0
03/09/2022 02:19:06 PM,21.33403,61.185977,612.308177,91.441408,111.248955,334.759712,614.703792,91.732769,7
03/09/2022 02:19:07 PM,20.946665,61.130409,603.009611,93.09722,111.0176,333.479182,614.589611,90.81791,0
03/09/2022 02:19:08 PM,21.914235,61.813308,613.386805,90.930983,110.590511,346.922511,607.94406,91.076345,0
03/09/2022 02:19:09 PM,22.015628,61.321476,607.824229,92.326974,111.256794,350.403517,618.144063,93.128526,2
03/09/2022 02:19:11 PM,22.40589,61.355419,615.971327,92.160921,111.282973,335.261863,613.528796,91.781954,0
03/09/2022 02:19:12 PM,21.151086,61.314673,620.292176,92.620839,110.887989,338.434746,616.818059,90.722875,0
03/09/2022 02:19:13 PM,21.830605,60.754981,620.281863,91.940595,111.056795,334.47028,604.512221,92.472136,0
03/09/2022 02:19:14 PM,21.268576,62.088909,617.999505,93.317217,110.90397,337.970243,619.25722,91.403613,0
03/09/2022 02:19:15 PM,21.246984,62.287716,605.420865,93.373236,111.237141,333.320219,609.735723,92.225867,0
03/09/2022 02:19:16 PM,20.956254,61.528643,618.904212,90.725078,110.59971,334.643479,603.98816,91.596388,3
03/09/2022 02:19:17 PM,20.684521,61.607772,604.993957,92.085079,110.822997,332.25627,617.377123,91.472839,0
03/09/2022 02:19:18 PM,20.955472,62.477851,601.636503,90.78194,110.558194,339.834608,607.311878,91.716849,0
03/09/2022 02:19:19 PM,21.566236,62.488113,617.68638,93.040266,110.623328,330.737662,600.728127,91.07725,5
03/09/2022 02:19:20 PM,21.687089,60.758749,606.907796,91.16435,111.254849,339.361337,611.664535,91.927182,0
03/09/2022 02:19:21 PM,22.347833,61.431743,612.461656,93.335321,111.238304,343.3903,614.872281,92.338716,0
03/09/2022 02:19:22 PM,21.665012,60.860387,607.937754,91.887706,111.087944,337.288911,616.075957,91.300443,0
03/09/2022 02:19:23 PM,21.989784,62.094425,606.231661,91.548167,110.824011,337.137067,617.387066,93.172866,0
03/09/2022 02:19:24 PM,21.919045,61.681579,609.98082,91.959426,111.269586,335.488264,609.759648,91.104787,0
03/09/2022 02:19:25 PM,21.121309,62.359039,615.28787,93.082792,111.307471,345.118618,613.100296,90.765656,0
03/09/2022 02:19:26 PM,22.104767,62.111352,604.359549,90.827209,111.423608,350.097361,617.937989,93.199217,0
03/09/2022 02:19:27 PM,21.661896,60.923956,600.875683,93.107817,111.025085,331.796119,603.426736,91.271688,0
03/09/2022 02:19:29 PM,21.135641,60.667081,609.665973,91.404002,110.851626,340.208521,619.132598,91.224555,0
03/09/2022 02:19:30 PM,21.472457,61.940822,603.817551,91.120803,110.715212,344.054481,613.593364,91.052601,0
03/09/2022 02:19:31 PM,21.80593,61.68929,612.389806,91.252101,111.439976,337.509381,611.542748,91.864352,0
03/09/2022 02:19:32 PM,21.997648,61.653011,600.583609,92.375684,110.568809,338.918268,606.873353,90.820172,0
03/09/2022 02:19:33 PM,21.676847,61.326463,601.06631,93.182149,110.950171,332.642416,610.082002,91.117376,0
03/09/2022 02:19:34 PM,21.066144,61.846581,616.595335,92.226665,110.983414,334.921764,609.966232,91.869381,0
03/09/2022 02:19:35 PM,22.297598,61.061794,602.344178,90.799482,110.76621,341.943366,616.658763,90.923454,0
03/09/2022 02:19:36 PM,21.168067,60.881705,606.055737,90.806117,111.230858,338.14449,617.237037,92.685586,3
03/09/2022 02:19:37 PM,21.195207,61.118546,620.362083,91.251389,111.431569,347.117614,608.826271,92.27375,0
03/09/2022 02:19:38 PM,20.775451,61.544482,609.96942,92.305758,110.625966,350.344343,603.039472,91.096787,0
03/09/2022 02:19:39 PM,20.716669,61.153738,602.534434,92.116387,111.313579,336.374091,600.887914,92.048185,0
03/09/2022 02:19:40 PM,20.921516,61.21832,616.836987,91.37615,111.29847,344.010241,616.908863,92.464436,0
03/09/2022 02:19:41 PM,20.91662,62.320832,607.2543,93.317214,110.997926,340.784708,608.690484,90.784331,0
03/09/2022 02:19:42 PM,22.194585,61.291179,602.866559,93.430426,110.631397,340.907039,603.209873,92.437346,0
03/09/2022 02:19:43 PM,21.832395,61.471712,617.669009,91.812617,110.961732,334.077759,616.035989,91.600278,0
03/09/2022 02:19:44 PM,21.760772,61.868203,610.332063,90.734691,110.712476,349.553837,615.901244,92.907941,0
03/09/2022 02:19:45 PM,22.384156,62.268808,615.583475,91.265827,111.489176,334.375521,602.326455,90.683458,6
03/09/2022 02:19:46 PM,20.753467,60.679075,612.24457,92.647003,111.263736,332.23698,617.413287,92.39025,0
03/09/2022 02:19:47 PM,20.656516,61.14969,612.42306,92.001336,110.887994,335.816582,607.949573,92.189158,0
03/09/2022 02:19:48 PM,20.796674,60.715999,613.114137,93.44267,110.603912,332.719197,613.322521,92.83912,0
03/09/2022 02:19:50 PM,21.615544,61.485526,602.563775,92.396835,111.248138,337.266955,618.811611,91.642033,0
03/09/2022 02:19:51 PM,22.41845,60.682586,606.067054,92.95812,110.768218,341.310157,620.198712,92.221101,0
03/09/2022 02:19:52 PM,21.50866,61.935557,604.321041,91.635282,111.402433,348.881626,614.328744,92.489729,0
03/09/2022 02:19:53 PM,22.310043,62.31765,609.741134,93.162749,110.597863,346.827871,608.851127,91.008521,0
03/09/2022 02:19:54 PM,22.034317,60.815944,608.680937,93.171659,111.211556,338.601657,600.825296,92.472039,0
03/09/2022 02:19:55 PM,21.922296,61.362233,601.73839,92.88172,110.607501,340.68278,600.575788,91.79206,0
03/09/2022 02:19:56 PM,21.298342,61.770661,615.952145,92.468734,110.646323,349.274996,617.121558,91.288401,1
03/09/2022 02:19:57 PM,22.380565,61.567606,612.593509,90.659577,111.430251,343.219566,616.172772,90.732916,0
03/09/2022 02:19:58 PM,22.31961,62.084162,611.845082,92.725396,110.737969,342.432095,619.237998,92.862535,0
03/09/2022 02:19:59 PM,21.873741,61.152855,618.421648,92.161507,110.948647,347.239063,602.92375,91.087901,0
03/09/2022 02:20:00 PM,21.649277,60.846225,609.047135,91.115642,111.28849,349.528335,616.835034,91.691139,0
03/09/2022 02:20:01 PM,21.232577,61.988234,618.445945,91.640667,111.063434,343.35168,604.710134,91.600677,0
03/09/2022 02:20:02 PM,21.657892,60.71849,620.010656,92.429666,110.969754,348.001806,604.076587,91.713718,0
03/09/2022 02:20:03 PM,20.650123,62.164546,613.958836,92.701576,111.509013,334.310561,602.579676,92.190299,0
03/09/2022 02:20:04 PM,20.877111,61.974254,607.22574,91.631186,111.549802,332.035847,602.133442,92.324629,0
03/09/2022 02:20:05 PM,21.5732,61.12825,611.674095,91.328003,111.23534,339.048773,606.815325,93.329008,0
03/09/2022 02:20:06 PM,21.12344,62.159217,619.917832,93.398688,111.379298,335.5611,618.067526,91.298065,0
03/09/2022 02:20:07 PM,21.234184,61.816663,606.850029,93.052862,111.389796,340.008017,603.364205,93.458462,0
03/09/2022 02:20:08 PM,21.380623,61.786443,608.843266,92.549787,111.184175,347.369879,605.73567,91.648949,0
03/09/2022 02:20:09 PM,21.990358,62.52677,607.914924,91.017792,110.64254,344.7678,608.228864,92.805029,0
03/09/2022 02:20:10 PM,21.205141,61.42497,609.65362,92.687926,111.036908,337.663809,611.287905,92.428613,0
03/09/2022 02:20:12 PM,22.240625,62.280809,619.971583,91.789832,110.813787,349.729014,605.934094,92.98946,0
03/09/2022 02:20:13 PM,22.433185,61.517612,604.524528,93.010472,111.473563,337.501936,619.716183,90.563549,0
03/09/2022 02:20:14 PM,20.640186,60.659428,602.095271,93.405991,111.177165,333.826151,600.926634,91.30488,0
03/09/2022 02:20:15 PM,20.741953,61.080459,607.263392,92.987571,111.459805,344.278491,608.808515,91.339664,0
03/09/2022 02:20:16 PM,21.758201,61.182718,604.478759,92.042501,110.691604,332.95542,612.292216,92.726649,0
03/09/2022 02:20:17 PM,22.01764,61.031327,606.946294,90.577917,111.011989,334.077763,612.998977,91.243469,0
03/09/2022 02:20:18 PM,22.161161,61.308993,619.561996,92.756565,110.594434,344.371173,610.788791,91.608632,0
03/09/2022 02:20:19 PM,21.947955,61.340002,618.173322,93.004343,110.872587,336.856394,604.264309,92.127073,0
03/09/2022 02:20:20 PM,21.625187,61.184751,606.487632,92.342764,111.455476,339.172186,605.558948,92.794768,0
03/09/2022 02:20:21 PM,20.57143,61.372199,602.941637,93.243742,111.44114,342.330358,619.634878,92.156698,0
03/09/2022 02:20:22 PM,22.422157,61.284247,603.374673,93.403207,110.837832,342.732912,606.090599,92.775453,6
03/09/2022 02:20:23 PM,21.976716,60.830961,614.45153,92.400038,111.028169,345.746188,606.165562,92.12785,2
03/09/2022 02:20:24 PM,22.081465,60.996144,618.442561,91.155924,111.355112,347.679398,603.120038,92.063681,0
03/09/2022 02:20:25 PM,22.075719,61.060676,604.202717,93.490828,110.65252,347.135034,609.366272,91.248764,0
03/09/2022 02:20:26 PM,22.338273,61.873317,614.507878,92.263157,110.896606,347.225533,606.580802,92.573511,0
03/09/2022 02:20:27 PM,20.698192,60.657056,611.970829,93.13183,111.305888,337.289828,618.551573,90.90979,0
03/09/2022 02:20:28 PM,21.407165,60.84265,615.995405,92.209049,111.469605,342.051176,608.830472,91.265256,0
03/09/2022 02:20:29 PM,21.490654,61.856601,615.127779,91.699007,110.753423,333.076306,611.14896,91.979976,0
03/09/2022 02:20:30 PM,21.646634,61.098074,613.160153,92.902069,111.235305,343.44775,617.357462,91.734281,0
03/09/2022 02:20:32 PM,22.263727,60.701458,609.892106,90.695679,111.260552,345.370763,617.994669,92.17605,0
03/09/2022 02:20:33 PM,22.524316,61.497373,619.725524,92.642036,111.452938,345.069226,610.855604,90.749044,7
03/09/2022 02:20:34 PM,20.91269,62.345654,604.766368,90.711282,110.944687,338.61322,613.490882,92.793183,0
03/09/2022 02:20:35 PM,22.033217,60.860852,608.352173,92.944814,111.370657,330.616034,611.873179,92.702294,0
03/09/2022 02:20:36 PM,22.280164,61.370808,618.94402,92.316596,111.419421,332.91436,615.753621,92.102596,0
03/09/2022 02:20:37 PM,21.882423,61.822175,609.314685,90.8884,111.443603,344.155093,604.968822,92.195561,0
03/09/2022 02:20:38 PM,22.455765,61.173246,609.942812,93.460471,111.003953,330.827164,615.710147,91.569952,7
03/09/2022 02:20:39 PM,21.530971,61.201198,615.867962,92.073523,111.124878,344.375223,612.290752,92.520606,0
03/09/2022 02:20:40 PM,21.871491,60.560965,616.211168,91.289813,111.504883,333.226976,606.4755,91.853807,0
03/09/2022 02:20:41 PM,21.09721,61.34824,605.252858,92.567492,110.631661,344.97659,618.056416,90.757549,0
03/09/2022 02:20:42 PM,21.350516,62.447959,616.25994,92.268961,111.361542,345.869878,615.897251,92.399556,0
03/09/2022 02:20:43 PM,20.969184,61.484903,603.583985,90.940227,111.074673,345.105311,608.649666,93.224066,0
03/09/2022 02:20:44 PM,21.70807,61.005927,609.415912,93.203079,111.234369,349.520985,609.633665,93.070493,0
03/09/2022 02:20:45 PM,22.463353,60.940596,620.47794,91.818073,110.90934,335.375328,613.573059,91.418675,0
03/09/2022 02:20:46 PM,20.650296,61.934266,607.762825,91.952288,111.095439,335.821685,609.082733,90.921119,3
03/09/2022 02:20:47 PM,21.242789,61.356782,618.924374,92.088763,111.020395,340.577302,614.637176,92.848667,0
03/09/2022 02:20:48 PM,21.864182,62.418946,612.974273,90.559041,111.191953,340.324214,615.462528,92.819098,0
03/09/2022 02:20:49 PM,21.80998,60.886783,617.10501,91.753346,111.079568,336.256855,612.068267,92.723868,0
03/09/2022 02:20:51 PM,22.435201,61.6346,602.457983,90.952221,111.13843,341.326216,614.638988,90.867378,0
03/09/2022 02:20:52 PM,20.557431,60.561474,613.140696,91.496743,111.488134,341.278931,610.191224,91.793054,0
03/09/2022 02:20:53 PM,21.880021,61.799101,614.18234,92.668837,110.838876,343.090273,604.191616,91.981062,0
03/09/2022 02:20:54 PM,22.269113,60.787539,603.255403,92.397252,111.361715,349.335792,618.267105,92.543062,0
03/09/2022 02:20:55 PM,22.059409,60.599829,615.400877,91.299728,111.245866,339.092604,604.74979,93.320028,0
03/09/2022 02:20:56 PM,20.749378,61.373277,619.428826,90.908898,110.865085,335.859707,614.330851,91.217761,0
03/09/2022 02:20:57 PM,21.060865,61.693016,618.353325,92.419483,110.689506,330.971429,616.571887,92.850184,0
03/09/2022 02:20:58 PM,21.595325,61.216073,610.993288,92.074753,111.168563,340.357513,606.395792,93.018518,0
03/09/2022 02:20:59 PM,21.5776,61.618335,608.772757,92.642374,111.056373,344.067236,602.324544,91.371797,0
03/09/2022 02:21:00 PM,22.131159,62.216387,616.076379,91.373966,110.85824,339.049514,606.401622,93.399183,0
03/09/2022 02:21:01 PM,22.512221,61.078963,613.83793,92.972605,111.27049,331.618481,600.879506,92.572603,0
03/09/2022 02:21:02 PM,21.615653,62.346264,607.881011,93.059251,110.642162,338.766076,615.518675,90.599337,0
03/09/2022 02:21:03 PM,21.14559,61.618256,608.1501,91.174902,110.889867,348.169182,611.702521,92.418644,0
03/09/2022 02:21:04 PM,21.469972,61.257837,613.409838,93.508403,111.28023,348.520699,612.6637,92.132077,0
03/09/2022 02:21:05 PM,22.19984,61.229048,605.41762,91.77775,111.02706,339.096248,605.349315,91.758455,0
03/09/2022 02:21:06 PM,20.63452,61.744323,612.292599,91.931749,111.501729,349.942033,617.633296,91.548356,0
03/09/2022 02:21:08 PM,22.221974,61.902071,611.7552,92.183262,111.534754,344.974235,606.340667,92.980775,2
03/09/2022 02:21:09 PM,21.62868,61.934419,612.937752,92.719829,111.480286,331.553688,614.958807,93.240888,0
03/09/2022 02:21:10 PM,21.277631,60.67424,603.989726,91.332668,111.080357,332.613732,619.078564,92.552075,0
03/09/2022 02:21:11 PM,21.436829,61.580296,615.125659,92.425047,111.104202,331.127121,618.710481,91.148736,0
03/09/2022 02:21:12 PM,21.146235,61.967747,618.27476,91.97837,110.797533,337.252035,617.651048,90.809742,0
03/09/2022 02:21:13 PM,22.391323,62.467343,607.295328,91.919258,110.754429,337.746552,601.794575,92.299209,0
03/09/2022 02:21:14 PM,21.556329,61.393271,609.833277,90.579151,111.482697,343.978516,616.380696,92.222573,0
03/09/2022 02:21:15 PM,22.214597,61.342703,602.292712,92.961713,111.136446,341.270937,610.340324,92.978729,0
03/09/2022 02:21:16 PM,21.016361,61.470214,612.323149,91.491681,110.77822,340.908294,612.75338,91.033732,0
03/09/2022 02:21:17 PM,21.562924,60.804464,616.244644,91.867986,110.552527,345.907765,604.022817,90.787846,0
03/09/2022 02:21:18 PM,21.210254,61.109503,602.546787,91.977876,110.865857,331.935846,609.033272,90.998682,0
03/09/2022 02:21:19 PM,22.149479,61.384443,619.350258,93.002232,111.103228,342.142352,604.928367,90.932704,0
03/09/2022 02:21:20 PM,21.243733,62.25084,602.598718,91.91339,110.837381,347.863355,616.409197,90.771899,0
03/09/2022 02:21:21 PM,21.806765,61.358325,620.25885,92.139481,110.860388,340.46677,605.767255,92.601699,0
03/09/2022 02:21:22 PM,20.638347,60.990076,602.972159,93.243161,110.731111,341.49712,603.035487,93.038124,0
03/09/2022 02:21:23 PM,21.073492,61.246675,618.188181,92.455307,111.119854,335.611046,600.678239,92.356074,0
03/09/2022 02:21:24 PM,20.878009,61.512586,617.550542,92.789836,111.144322,335.972156,614.485559,92.985871,0
03/09/2022 02:21:25 PM,22.020033,62.533435,609.996786,92.558067,111.525192,345.658383,617.09214,90.910757,0
